id,country,replied_to_tweet_id,replied_to_user_id,reply_text,tweet_text,tweet_lang,text_en,mentions,tweet_date,tweet_emoticons,hashtags,tweet_urls,text_es,text_hi,verified,sa
1465924922908229635,USA,1465742530134302736,146569971,Wouldn't be easier?,Wouldn't be easier?,en,Wouldn't be easier?,['CDCgov'],2021-12-01T06:00:00Z,,,,,,,0.0
1465894919067901956,USA,1465817286619639812,146569971,st bout of sars Was not airborne. This is not a pandemic . I'm from the s. Sounds like west humber high school grade history. Lol. Stoned looking for an excuse. Lol,st bout of sars Was not airborne. This is not a pandemic . I'm from the s. Sounds like west humber high school grade history. Lol. Stoned looking for an excuse. Lol,en,st bout of sars Was not airborne. This is not a pandemic . I'm from the s. Sounds like west humber high school grade history. Lol. Stoned looking for an excuse. Lol,['CDCgov'],2021-12-01T04:00:00Z,,,,,,,0.4275
1465868511968849922,USA,1465817286619639812,146569971,You barely sequence anything,You barely sequence anything,en,You barely sequence anything,['CDCgov'],2021-12-01T02:00:00Z,,,,,,,0.05
1465861020497362947,USA,1465817286619639812,146569971,Your tweet was quoted in an article by santacruzsentinel,Your tweet was quoted in an article by santacruzsentinel,en,Your tweet was quoted in an article by santacruzsentinel,['CDCgov'],2021-12-01T02:00:00Z,,,['https://t.co/qUBiYdysON'],,,,0.0
1465839344611053568,USA,1465817286619639812,146569971,Remember April ....See thread for more information...,Remember April ....See thread for more information...,en,Remember April ....See thread for more information...,['CDCgov'],2021-12-01T00:00:00Z,,,['https://t.co/ItLbtoApcN'],,,,0.5
1465818615903629314,USA,1465817286619639812,146569971,Which factors!! South African docs say nobody is getting hospitalized from this extremely mild strain! This scamdemic keeps getting lamer!,Which factors!! South African docs say nobody is getting hospitalized from this extremely mild strain! This scamdemic keeps getting lamer!,en,Which factors!! South African docs say nobody is getting hospitalized from this extremely mild strain! This scamdemic keeps getting lamer!,['CDCgov'],2021-11-30T23:00:00Z,['😂'],,,,,,0.26041666666666663
1465818532269203458,USA,1465776085120040962,146569971,No thanks,No thanks,en,No thanks,['CDCgov'],2021-11-30T23:00:00Z,,,,,,,-0.1
1465818429038936064,USA,1465817286619639812,146569971,"But you guys are testing your vax on someone right now right? So I am guessing it is already here. Fact here - If you know about a virus it is already here. Stop with your lying CDC, we need the truth sometime here.","But you guys are testing your vax on someone right now right? So I am guessing it is already here. Fact here - If you know about a virus it is already here. Stop with your lying CDC, we need the truth sometime here.",en,"But you guys are testing your vax on someone right now right? So I am guessing it is already here. Fact here - If you know about a virus it is already here. Stop with your lying CDC, we need the truth sometime here.",['CDCgov'],2021-11-30T23:00:00Z,,,,,,,0.2857142857142857
1465817939827998727,USA,1465817286619639812,146569971,"Why don't you tell that literally no one died from it, and if it replaced previous variants the covid pandemic would be over?","Why don't you tell that literally no one died from it, and if it replaced previous variants the covid pandemic would be over?",en,"Why don't you tell that literally no one died from it, and if it replaced previous variants the covid pandemic would be over?",['CDCgov'],2021-11-30T23:00:00Z,,,,,,,-0.16666666666666666
1465817737855479808,USA,1465817286619639812,146569971,YOU NEED $OCGN,YOU NEED $OCGN,en,YOU NEED $OCGN,"['CDCgov', 'FDA', 'FDA_Drug_Info', 'GovCanHealth']",2021-11-30T23:00:00Z,,"['COVAXIN', 'Covaxinapproval']",,,,,0.0
1465817431268593665,USA,1465817286619639812,146569971,no concern,no concern,es,,['CDCgov'],2021-11-30T23:00:00Z,,,,no concern,,,0.0
1465809568798232582,USA,1465797795584131072,146569971,My kid had pretty much no side effects. She said she wasn't even really tired. Just a sore arm for a day.,My kid had pretty much no side effects. She said she wasn't even really tired. Just a sore arm for a day.,en,My kid had pretty much no side effects. She said she wasn't even really tired. Just a sore arm for a day.,['CDCgov'],2021-11-30T22:00:00Z,,,,,,,0.016666666666666663
1465808068474806275,USA,1465776085120040962,146569971,Yall putting that in your kids aint right,Yall putting that in your kids aint right,en,Yall putting that in your kids aint right,"['CDCgov', 'CamdenCountyEMA']",2021-11-30T22:00:00Z,,,,,,,0.2857142857142857
1465807806376910850,USA,1465776095349944325,146569971,I know a couple people who have had some not so mild side effects including one whos no longer with us after falling for this propaganda.,I know a couple people who have had some not so mild side effects including one whos no longer with us after falling for this propaganda.,en,I know a couple people who have had some not so mild side effects including one whos no longer with us after falling for this propaganda.,['CDCgov'],2021-11-30T22:00:00Z,,,,,,,0.11666666666666665
1465805046554275847,USA,1465797795584131072,146569971,You missed death.,You missed death.,en,You missed death.,['CDCgov'],2021-11-30T22:00:00Z,,,,,,,0.0
1465804433493835777,USA,1465742530134302736,146569971,BRING IT ON CDC. I WILL NOT COMPLY!,BRING IT ON CDC. I WILL NOT COMPLY!,en,BRING IT ON CDC. I WILL NOT COMPLY!,['CDCgov'],2021-11-30T22:00:00Z,,,,,,,0.0
1465803652107489285,USA,1465797795584131072,146569971,Is death normal?,Is death normal?,en,Is death normal?,['CDCgov'],2021-11-30T22:00:00Z,,,,,,,0.15
1465802490197073921,USA,1465797795584131072,146569971,"And heart problems, internal bleeding, etc","And heart problems, internal bleeding, etc",en,"And heart problems, internal bleeding, etc",['CDCgov'],2021-11-30T22:00:00Z,,,,,,,0.0
1465800808566607872,USA,1465742530134302736,146569971,I like the updated position of the CDC.,I like the updated position of the CDC.,en,I like the updated position of the CDC.,['CDCgov'],2021-11-30T22:00:00Z,,,,,,,0.0
1465800109204066305,USA,1465797795584131072,146569971,Dont forget myocarditisor we still lying about all that?!,Dont forget myocarditisor we still lying about all that?!,en,Dont forget myocarditisor we still lying about all that?!,['CDCgov'],2021-11-30T22:00:00Z,,,,,,,0.0
1465799892312354816,USA,1465797795584131072,146569971,You forgot heart issues.,You forgot heart issues.,en,You forgot heart issues.,['CDCgov'],2021-11-30T22:00:00Z,,,,,,,0.0
1465799248499384327,USA,1465797795584131072,146569971,Forgot one that starts with M,Forgot one that starts with M,en,Forgot one that starts with M,['CDCgov'],2021-11-30T22:00:00Z,,,,,,,0.0
1465799247928963078,USA,1465797795584131072,146569971,Also kids develop Myocarditis,Also kids develop Myocarditis,nl,,['CDCgov'],2021-11-30T22:00:00Z,,,,,,,0.0
1465799042856734723,USA,1465440956870803457,146569971,Shut the State universities down....,Shut the State universities down....,en,Shut the State universities down....,['CDCgov'],2021-11-30T22:00:00Z,,,,,,,-0.15555555555555559
1465798775339896847,USA,1465797795584131072,146569971,Like an enlarged heart?,Like an enlarged heart?,en,Like an enlarged heart?,['CDCgov'],2021-11-30T22:00:00Z,,,,,,,0.0
1465798118658695177,USA,1465797795584131072,146569971,"My child suffered confusion after her nd dose, she did not understand why everyone would not get vaccinated.","My child suffered confusion after her nd dose, she did not understand why everyone would not get vaccinated.",en,"My child suffered confusion after her nd dose, she did not understand why everyone would not get vaccinated.",['CDCgov'],2021-11-30T22:00:00Z,,,,,,,0.0
1465797883559559170,USA,1465731861414658048,146569971,Why is this in my feed. Bye,Why is this in my feed. Bye,en,Why is this in my feed. Bye,['CDCgov'],2021-11-30T22:00:00Z,,,,,,,0.0
1465793577091403776,USA,1465742530134302736,146569971,"Since women have a more severe response to the COVID vaccine due possibly to a better response system, thank you Estrogen, why are women given the same dose as men?","Since women have a more severe response to the COVID vaccine due possibly to a better response system, thank you Estrogen, why are women given the same dose as men?",en,"Since women have a more severe response to the COVID vaccine due possibly to a better response system, thank you Estrogen, why are women given the same dose as men?",['CDCgov'],2021-11-30T21:00:00Z,,,,,,,0.21875
1465787851249967115,USA,1465742530134302736,146569971,Bathong ba molimo! Na re tla qeta!,Bathong ba molimo! Na re tla qeta!,tl,,['CDCgov'],2021-11-30T21:00:00Z,,,,,,,0.0
1465785926970482697,USA,1465742530134302736,146569971,Should? Ridiculous,Should? Ridiculous,en,Should? Ridiculous,['CDCgov'],2021-11-30T21:00:00Z,,,,,,,-0.3333333333333333
1465780191104421888,USA,1463628549022232584,146569971,"Still awaiting results, Please advise","Still awaiting results, Please advise",en,"Still awaiting results, Please advise","['CDCgov', 'EmbryHealth']",2021-11-30T21:00:00Z,,,,,,,0.0
1465780161484230656,USA,1465776085120040962,146569971,Please approve for under 's.,Please approve for under 's.,en,Please approve for under 's.,['CDCgov'],2021-11-30T20:00:00Z,,,,,,,0.0
1465778615107395591,USA,1465434839516024833,146569971,"Have had COVID twice, once last year and then again recently. It was like the flu maybe a bit more persistent, I survived, am now double boosted so theres that","Have had COVID twice, once last year and then again recently. It was like the flu maybe a bit more persistent, I survived, am now double boosted so theres that",en,"Have had COVID twice, once last year and then again recently. It was like the flu maybe a bit more persistent, I survived, am now double boosted so theres that",['CDCgov'],2021-11-30T20:00:00Z,,,,,,,0.125
1465778133878067202,USA,1465776099560984578,146569971,Hope the FDA approves for children. We should be using all available tools in this fight against Covid.,Hope the FDA approves for children. We should be using all available tools in this fight against Covid.,en,Hope the FDA approves for children. We should be using all available tools in this fight against Covid.,['CDCgov'],2021-11-30T20:00:00Z,,"['Covaxin', 'Covaxin4Kids']",,,,,0.4
1465777424352919553,USA,1465440956870803457,146569971,"So are you fully vaccinated without the booster? Or better question, Is anyone who is vaccinated really vaccinated? I still have my doubts","So are you fully vaccinated without the booster? Or better question, Is anyone who is vaccinated really vaccinated? I still have my doubts",en,"So are you fully vaccinated without the booster? Or better question, Is anyone who is vaccinated really vaccinated? I still have my doubts",['CDCgov'],2021-11-30T20:00:00Z,,,,,,,0.35
1465777117082312716,USA,1465776085120040962,146569971,Hope the FDA approves for children. We should be using all available tools in this fight against Covid.,Hope the FDA approves for children. We should be using all available tools in this fight against Covid.,en,Hope the FDA approves for children. We should be using all available tools in this fight against Covid.,['CDCgov'],2021-11-30T20:00:00Z,,"['Covaxin', 'Covaxin4Kids']",,,,,0.4
1465776090098679808,USA,1465776085120040962,146569971,Help protect your family by vaccinating everyone whos eligible against as soon as you can. More: .,Help protect your family by vaccinating everyone whos eligible against as soon as you can. More: .,en,Help protect your family by vaccinating everyone whos eligible against as soon as you can. More: .,,2021-11-30T20:00:00Z,,['COVID19'],['https://t.co/oV6NgGGUSb'],,,True,0.5
1465773202051846153,USA,1465440956870803457,146569971,"I remember the time when and Surgeon General, with obvious ""blessing"" of Faucis were advertising everywhere not to wear face masks (to get infected and die). Thousands are dead because of these FALSE advertisements. It was not a mistake, but a crime against humanity","I remember the time when and Surgeon General, with obvious ""blessing"" of Faucis were advertising everywhere not to wear face masks (to get infected and die). Thousands are dead because of these FALSE advertisements. It was not a mistake, but a crime against humanity",en,"I remember the time when and Surgeon General, with obvious ""blessing"" of Faucis were advertising everywhere not to wear face masks (to get infected and die). Thousands are dead because of these FALSE advertisements. It was not a mistake, but a crime against humanity","['CDCgov', 'CDCgov', 'NIH']",2021-11-30T20:00:00Z,,,,,,,-0.1375
1465772730758807554,USA,1465742530134302736,146569971,"Thanks for the recommendation, but I already talked to my doctor and because I already had Covid and then got fully vaccinated im already boosted. The data backs me up.","Thanks for the recommendation, but I already talked to my doctor and because I already had Covid and then got fully vaccinated im already boosted. The data backs me up.",en,"Thanks for the recommendation, but I already talked to my doctor and because I already had Covid and then got fully vaccinated im already boosted. The data backs me up.",['CDCgov'],2021-11-30T20:00:00Z,,,"['https://t.co/Vw3gFc3rbj', 'https://t.co/PqjjXhDZfR']",,,,0.2
1465768033935319040,USA,1465760699477594115,146569971,A -year-old girl in has died month after receiving her second Pfizervaccine. Majda El Azrak got her second shot on August th and suffered a severe headache the next day. She was hospitalized on August th where she slipped into a coma died on /13 there is investigation,A -year-old girl in has died month after receiving her second Pfizervaccine. Majda El Azrak got her second shot on August th and suffered a severe headache the next day. She was hospitalized on August th where she slipped into a coma died on /13 there is investigation,en,A -year-old girl in has died month after receiving her second Pfizervaccine. Majda El Azrak got her second shot on August th and suffered a severe headache the next day. She was hospitalized on August th where she slipped into a coma died on /13 there is investigation,['CDCgov'],2021-11-30T20:00:00Z,,,,,,,-0.025
1465767609765355520,USA,1465760699477594115,146569971,Any answers for your previous employees' involvement with using their CDC credentials to aid in scamming and misleading investors? ? Anything you all have to say?,Any answers for your previous employees' involvement with using their CDC credentials to aid in scamming and misleading investors? ? Anything you all have to say?,en,Any answers for your previous employees' involvement with using their CDC credentials to aid in scamming and misleading investors? ? Anything you all have to say?,"['CDCgov', 'KMcGowan08', 'acampbell154', 'AscendantStrat1']",2021-11-30T20:00:00Z,,,['https://t.co/dvX9okoLq0'],,,,-0.16666666666666666
1465755926242238466,USA,1464262782505914383,146569971,how? will they then be allowed to see the faces of their friends?,how? will they then be allowed to see the faces of their friends?,en,how? will they then be allowed to see the faces of their friends?,['CDCgov'],2021-11-30T19:00:00Z,,,,,,,0.0
1465751009221767168,USA,1465440956870803457,146569971,"USA has number of foreign visitors who have received vaccines not approved in USA e.g. AstraZeneca, Covishield, Covaxin. Since has allowed ""mix"" and ""match"" approach, will these visitors be allowed to get a booster shot?","USA has number of foreign visitors who have received vaccines not approved in USA e.g. AstraZeneca, Covishield, Covaxin. Since has allowed ""mix"" and ""match"" approach, will these visitors be allowed to get a booster shot?",en,"USA has number of foreign visitors who have received vaccines not approved in USA e.g. AstraZeneca, Covishield, Covaxin. Since has allowed ""mix"" and ""match"" approach, will these visitors be allowed to get a booster shot?","['CDCgov', 'CDCgov', 'CDCtravel', 'US_FDA']",2021-11-30T19:00:00Z,,['OmicronVariant'],,,,,-0.125
1465748339190812673,USA,1465742530134302736,146569971,the year is almost over and i still don't have the virus ill be fine without it even if i do get ill stay in my room and wait to get better or just die,the year is almost over and i still don't have the virus ill be fine without it even if i do get ill stay in my room and wait to get better or just die,en,the year is almost over and i still don't have the virus ill be fine without it even if i do get ill stay in my room and wait to get better or just die,['CDCgov'],2021-11-30T18:00:00Z,,,,,,,-0.020833333333333315
1465740879184936975,USA,1465434839516024833,146569971,"Is it time to consider refusing to treat the willfully unvacinated for covid infections? Hate that thought, but if others cant get a bed in ER because its full of willingly unvacinated...that hardly seems right either.","Is it time to consider refusing to treat the willfully unvacinated for covid infections? Hate that thought, but if others cant get a bed in ER because its full of willingly unvacinated...that hardly seems right either.",en,"Is it time to consider refusing to treat the willfully unvacinated for covid infections? Hate that thought, but if others cant get a bed in ER because its full of willingly unvacinated...that hardly seems right either.",['CDCgov'],2021-11-30T18:00:00Z,,,,,,,-0.04119047619047621
1465726722641260548,USA,1465440956870803457,146569971,"I'll be happy to tell them where they can go stick there advice. I stopped listening be when they stopped using real science, and become nothing more than a tool for government propaganda. Nothing has changed in that. Go pound sand CDC!","I'll be happy to tell them where they can go stick there advice. I stopped listening be when they stopped using real science, and become nothing more than a tool for government propaganda. Nothing has changed in that. Go pound sand CDC!",en,"I'll be happy to tell them where they can go stick there advice. I stopped listening be when they stopped using real science, and become nothing more than a tool for government propaganda. Nothing has changed in that. Go pound sand CDC!",['CDCgov'],2021-11-30T17:00:00Z,,,,,,,0.34375
1465724700018061319,USA,1465721031138545664,146569971,Please post most common side effects.In adults I know you posted the (temporary) small list of : body aches and fever. P.S. Anti-vaxxers are spreading false rumors of permanent side effects. (Had to block them!),Please post most common side effects.In adults I know you posted the (temporary) small list of : body aches and fever. P.S. Anti-vaxxers are spreading false rumors of permanent side effects. (Had to block them!),en,Please post most common side effects.In adults I know you posted the (temporary) small list of : body aches and fever. P.S. Anti-vaxxers are spreading false rumors of permanent side effects. (Had to block them!),"['CDCgov', 'CDCgov']",2021-11-30T17:00:00Z,,['socialmedia'],,,,,-0.1375
1465721407975968773,USA,1465721031138545664,146569971,And any reports of side effects will be made public in years.,And any reports of side effects will be made public in years.,en,And any reports of side effects will be made public in years.,['CDCgov'],2021-11-30T17:00:00Z,,,,,,,0.0
1465718665928654855,USA,1464674140808437760,146569971,So why people with cansino vaccine cannot enter to the US even when they have Pfizer boosters?,So why people with cansino vaccine cannot enter to the US even when they have Pfizer boosters?,en,So why people with cansino vaccine cannot enter to the US even when they have Pfizer boosters?,['CDCgov'],2021-11-30T16:00:00Z,,,,,,,0.0
1465718232489205760,USA,1464674140808437760,146569971,They are safe for a few but all the people with strange illnesses auto immune disease cancers skin problems death etc are not safe from vaccines. You just say they are hereditary or brought on by something else,They are safe for a few but all the people with strange illnesses auto immune disease cancers skin problems death etc are not safe from vaccines. You just say they are hereditary or brought on by something else,en,They are safe for a few but all the people with strange illnesses auto immune disease cancers skin problems death etc are not safe from vaccines. You just say they are hereditary or brought on by something else,['CDCgov'],2021-11-30T16:00:00Z,"['🤥', '😂']",,,,,,0.0
1465704418632818702,USA,1465434839516024833,146569971,Moderna CEO just warned of material drop in efficacy of the vaccines. Why are you still recommending them,Moderna CEO just warned of material drop in efficacy of the vaccines. Why are you still recommending them,en,Moderna CEO just warned of material drop in efficacy of the vaccines. Why are you still recommending them,['CDCgov'],2021-11-30T15:00:00Z,['😆'],,,,,,0.0
1465702061564067859,USA,1465434839516024833,146569971,Cool,Cool,en,Cool,['CDCgov'],2021-11-30T15:00:00Z,['👍'],,,,,,0.35
1465701421156745231,USA,1465440956870803457,146569971,Follow the money,Follow the money,en,Follow the money,"['CDCgov', 'GovInslee']",2021-11-30T15:00:00Z,,,,,,,0.0
1465700511781294090,USA,1465440956870803457,146569971,Or be ok if theyre up to date on their tetanus shot,Or be ok if theyre up to date on their tetanus shot,en,Or be ok if theyre up to date on their tetanus shot,['CDCgov'],2021-11-30T15:00:00Z,,,['https://t.co/jPDDsGOASW'],,,,0.5
1465700015452528656,USA,1465434839516024833,146569971,IT HAS BEEN MY THEORY SINCE THE START THAT COVID IS BEING SPREAD VIA THE FOOD CHAIN! MY PRODUCT (K.T.T) IS THE ONLY SOLUTION TO THIS GLOBAL PROBLEM!,IT HAS BEEN MY THEORY SINCE THE START THAT COVID IS BEING SPREAD VIA THE FOOD CHAIN! MY PRODUCT (K.T.T) IS THE ONLY SOLUTION TO THIS GLOBAL PROBLEM!,en,IT HAS BEEN MY THEORY SINCE THE START THAT COVID IS BEING SPREAD VIA THE FOOD CHAIN! MY PRODUCT (K.T.T) IS THE ONLY SOLUTION TO THIS GLOBAL PROBLEM!,['CDCgov'],2021-11-30T15:00:00Z,,,,,,,0.0
1465695020657250311,USA,1464674140808437760,146569971,"Yet big Pharma, yall at the cdc, and this government is exempt from these so called ""safe"" shots. If they are so safe than why is it yall are exempt?!","Yet big Pharma, yall at the cdc, and this government is exempt from these so called ""safe"" shots. If they are so safe than why is it yall are exempt?!",en,"Yet big Pharma, yall at the cdc, and this government is exempt from these so called ""safe"" shots. If they are so safe than why is it yall are exempt?!",['CDCgov'],2021-11-30T15:00:00Z,,,,,,,0.375
1465688511990931458,USA,1465440956870803457,146569971,You can take that poison for everyone. And why is there heart attack stuff in it. And why aren't you publishing what all is in that poison,You can take that poison for everyone. And why is there heart attack stuff in it. And why aren't you publishing what all is in that poison,en,You can take that poison for everyone. And why is there heart attack stuff in it. And why aren't you publishing what all is in that poison,['CDCgov'],2021-11-30T14:00:00Z,,,,,,,0.0
1465686867848933381,USA,1465404452177915924,146569971,"Might be easier to suggest sticking (sorry for the pun) with the age-appropriate series started? That would at least push a lower (vs higher) second dose. The agency's paternal ""we don't want to confuse the public"" stance needs to stop. People can handle nuance.","Might be easier to suggest sticking (sorry for the pun) with the age-appropriate series started? That would at least push a lower (vs higher) second dose. The agency's paternal ""we don't want to confuse the public"" stance needs to stop. People can handle nuance.",en,"Might be easier to suggest sticking (sorry for the pun) with the age-appropriate series started? That would at least push a lower (vs higher) second dose. The agency's paternal ""we don't want to confuse the public"" stance needs to stop. People can handle nuance.",['CDCgov'],2021-11-30T14:00:00Z,['👎'],,,,,,-0.11000000000000001
1465681475081150472,USA,1465404452177915924,146569971,More child abuse are you happy Fauci,More child abuse are you happy Fauci,en,More child abuse are you happy Fauci,['CDCgov'],2021-11-30T14:00:00Z,,,,,,,0.65
1465674811850514435,USA,1463585969282633731,146569971,Look! Look! They're not wearing masks or social distancing because they're vaccinated! Only the sick and unvaccinated need to mask up! STOP PUNISHING THE REST OF US!!,Look! Look! They're not wearing masks or social distancing because they're vaccinated! Only the sick and unvaccinated need to mask up! STOP PUNISHING THE REST OF US!!,en,Look! Look! They're not wearing masks or social distancing because they're vaccinated! Only the sick and unvaccinated need to mask up! STOP PUNISHING THE REST OF US!!,['CDCgov'],2021-11-30T14:00:00Z,,,,,,,-0.3194444444444445
1465674474553057283,USA,1465349946622816257,146569971,"GET VACCINATED NOW! IF YOU DO, YOU NO LONGER NEED TO MASK UP OR SOCIAL DISTANCE!!","GET VACCINATED NOW! IF YOU DO, YOU NO LONGER NEED TO MASK UP OR SOCIAL DISTANCE!!",en,"GET VACCINATED NOW! IF YOU DO, YOU NO LONGER NEED TO MASK UP OR SOCIAL DISTANCE!!",['CDCgov'],2021-11-30T14:00:00Z,,,,,,,0.05208333333333333
1465671208595193862,USA,1465440956870803457,146569971,"Please be advised that manuplated Evidence/ Gold standard studies &amp;blocking others reseach, blocking all who don't play along with the *newspeak* or the many silencing Contracts will never stop the Truth.. it has always found its way out to the world. I know it won't end well.","Please be advised that manuplated Evidence/ Gold standard studies &amp;blocking others reseach, blocking all who don't play along with the *newspeak* or the many silencing Contracts will never stop the Truth.. it has always found its way out to the world. I know it won't end well.",en,"Please be advised that manuplated Evidence/ Gold standard studies &amp;blocking others reseach, blocking all who don't play along with the *newspeak* or the many silencing Contracts will never stop the Truth.. it has always found its way out to the world. I know it won't end well.","['CDCgov', 'USAGov']",2021-11-30T13:00:00Z,,,,,,,0.25
1465657203831058436,USA,1465434839516024833,146569971,This is an inspirational ancient poem. I hope everyone can live safely and healthily in this COVID-19 epidemic.,This is an inspirational ancient poem. I hope everyone can live safely and healthily in this COVID-19 epidemic.,zh,,['CDCgov'],2021-11-30T12:00:00Z,,,,,,,0.40909090909090906
1465621017703841793,USA,1465440956870803457,146569971,None of these are FDA approved. Comirnaty is not even being made. They are using it under the EUA and extended the EUA and are interchangeably being used the hoax approved one. It is illegal to give medical advice if youre not a doctor.,None of these are FDA approved. Comirnaty is not even being made. They are using it under the EUA and extended the EUA and are interchangeably being used the hoax approved one. It is illegal to give medical advice if youre not a doctor.,en,None of these are FDA approved. Comirnaty is not even being made. They are using it under the EUA and extended the EUA and are interchangeably being used the hoax approved one. It is illegal to give medical advice if youre not a doctor.,"['CDCgov', 'GovInslee']",2021-11-30T10:00:00Z,,,,,,,-0.25
1465609237065871365,USA,1464285333714083845,146569971,Give the First Nations people all that they deserve. It's time to end the bullshit.,Give the First Nations people all that they deserve. It's time to end the bullshit.,en,Give the First Nations people all that they deserve. It's time to end the bullshit.,['CDCgov'],2021-11-30T09:00:00Z,,,,,,,0.25
1465586467179270147,USA,1465440956870803457,146569971,Don't say strengthening its recommendation.Use the correct pronunciation Trying to Force.,Don't say strengthening its recommendation.Use the correct pronunciation Trying to Force.,en,Don't say strengthening its recommendation.Use the correct pronunciation Trying to Force.,['CDCgov'],2021-11-30T08:00:00Z,,,,,,,0.0
1465581696921837569,USA,1465440956870803457,146569971,Went to Urgent care and they arent testing for Covid unless you request a Covid test. Telling people their are over hundred different viruses. Its not Covid.,Went to Urgent care and they arent testing for Covid unless you request a Covid test. Telling people their are over hundred different viruses. Its not Covid.,en,Went to Urgent care and they arent testing for Covid unless you request a Covid test. Telling people their are over hundred different viruses. Its not Covid.,"['CDCgov', 'LADeptHealth']",2021-11-30T07:00:00Z,,,,,,,0.0
1465579112206987264,USA,1465440956870803457,146569971,Jab to the arm or a punch to the face!!! You decide!,Jab to the arm or a punch to the face!!! You decide!,en,Jab to the arm or a punch to the face!!! You decide!,['CDCgov'],2021-11-30T07:00:00Z,,,,,,,0.0
1465562830338506754,USA,1465404452177915924,146569971,"Yes because your kids need to play Russian Roulette with any of these. Let's see, seizures kill in go, encephalitis is basically your brain swelling up until you die, myocarditis is weakening or damage of the heart wall, which can also kill if the heart is over exerted","Yes because your kids need to play Russian Roulette with any of these. Let's see, seizures kill in go, encephalitis is basically your brain swelling up until you die, myocarditis is weakening or damage of the heart wall, which can also kill if the heart is over exerted",en,"Yes because your kids need to play Russian Roulette with any of these. Let's see, seizures kill in go, encephalitis is basically your brain swelling up until you die, myocarditis is weakening or damage of the heart wall, which can also kill if the heart is over exerted",['CDCgov'],2021-11-30T06:00:00Z,,,,,,,-0.025
1465553401702346759,USA,1465434839516024833,146569971,All your sheep...Accountability is for everyone even the,All your sheep...Accountability is for everyone even the,en,All your sheep...Accountability is for everyone even the,"['CDCgov', 'CDCgov']",2021-11-30T05:00:00Z,,,,,,,0.0
1465551528551493634,USA,1465440956870803457,146569971,They can sit and spin!,They can sit and spin!,en,They can sit and spin!,['CDCgov'],2021-11-30T05:00:00Z,,,,,,,0.0
1465542812917719041,USA,1465440956870803457,146569971,The vaccine is suppressing your immune system down for months. Doctors are recommending that certain life saving surgeries/procedures can't be done during that months after the initial shot. So boosters would suppress your immune system even further .,The vaccine is suppressing your immune system down for months. Doctors are recommending that certain life saving surgeries/procedures can't be done during that months after the initial shot. So boosters would suppress your immune system even further .,en,The vaccine is suppressing your immune system down for months. Doctors are recommending that certain life saving surgeries/procedures can't be done during that months after the initial shot. So boosters would suppress your immune system even further .,['CDCgov'],2021-11-30T05:00:00Z,,,,,,,0.014682539682539672
1465540697222647809,USA,1465349946622816257,146569971,This message is irresponsible. WHO *just warned that vaccination now only confers an average % transmission reduction vs Delta (never mind Omicron) and we know that declines over time. Vaccination protects me from serious illness. It only somewhat reduces my infectiousness.,This message is irresponsible. WHO *just warned that vaccination now only confers an average % transmission reduction vs Delta (never mind Omicron) and we know that declines over time. Vaccination protects me from serious illness. It only somewhat reduces my infectiousness.,en,This message is irresponsible. WHO *just warned that vaccination now only confers an average % transmission reduction vs Delta (never mind Omicron) and we know that declines over time. Vaccination protects me from serious illness. It only somewhat reduces my infectiousness.,['CDCgov'],2021-11-30T05:00:00Z,,,,,,,-0.12083333333333332
1465537142583541761,USA,1465440956870803457,146569971,"Where is the data to support booster shots for all adults ? Let me answer that, it doesnt exist. Much better to wait and see if the vaccines are at all effective against the O variant . If not, the booster shot should be reformulated to target new variants .","Where is the data to support booster shots for all adults ? Let me answer that, it doesnt exist. Much better to wait and see if the vaccines are at all effective against the O variant . If not, the booster shot should be reformulated to target new variants .",en,"Where is the data to support booster shots for all adults ? Let me answer that, it doesnt exist. Much better to wait and see if the vaccines are at all effective against the O variant . If not, the booster shot should be reformulated to target new variants .",['CDCgov'],2021-11-30T04:00:00Z,,,,,,,0.4121212121212121
1465532335885934594,USA,1465349946622816257,146569971,Murderous. via bitslide,Murderous. via bitslide,et,,['CDCgov'],2021-11-30T04:00:00Z,,,['https://t.co/PPnewD1GLt'],,,,0.0
1465530218446270467,USA,1465440956870803457,146569971,Need some assistance. I got my Covid shot last year first dose Middle of March and second one in April. I travel to Florida in July and got Covid but i had little reaction to it. Should I get a booster shot or not ?,Need some assistance. I got my Covid shot last year first dose Middle of March and second one in April. I travel to Florida in July and got Covid but i had little reaction to it. Should I get a booster shot or not ?,en,Need some assistance. I got my Covid shot last year first dose Middle of March and second one in April. I travel to Florida in July and got Covid but i had little reaction to it. Should I get a booster shot or not ?,['CDCgov'],2021-11-30T04:00:00Z,,,,,,,0.0125
1465523760031805441,USA,1465349946622816257,146569971,"Yall know youre actively killing people, right? Just checking.","Yall know youre actively killing people, right? Just checking.",en,"Yall know youre actively killing people, right? Just checking.",['CDCgov'],2021-11-30T04:00:00Z,,,,,,,0.07619047619047618
1465523260171374595,USA,1465434839516024833,146569971,Will the vaccine make me immune to the virus?,Will the vaccine make me immune to the virus?,en,Will the vaccine make me immune to the virus?,['CDCgov'],2021-11-30T03:00:00Z,,,,,,,0.0
1465510392646492167,USA,1465404452177915924,146569971,Shouldn't it go by weight?,Shouldn't it go by weight?,en,Shouldn't it go by weight?,['CDCgov'],2021-11-30T03:00:00Z,,,,,,,0.0
